Rank,Performance,Name,Year,Coach,Club,Venue,Date
34,51.52,Ava Leigh,-4,Michael Hitchon,Blackburn,Blackpool,3 Apr 22
35,51.34,Anna Loughlin,-1,Murray Grant,Bristol & West,Nottingham,13 Aug 22
36,51.22,Lois Fileman,-2,John Pearson,Tavistock,Bedford,2 Jun 22
37,50.72,Cerys Thomas,-2,Adrian Palmer,Swansea,Winchester,6 Jul 22
38,50.55,Megan Larkins,2,John Pearson,Colchester H,St. Ives,13 Aug 22
39,50.41,Angela McAuslan-Kelly,-6,Jim Green,Aberdeen,Grangemouth,22 Oct 22
40,50.33,Ellen Thrall,2,Craig Murch,Gloucester,Nottingham,13 Aug 22
41,50.06,Lara Moffat,-4,Jack Kee,Marshall Milton Keynes,Moulton,4 Sep 22
42,49.84,Jenna Wheatman,16,,Scarborough,Kingston upon Hull,10 Jul 22
43,49.79,Katie Ord,4,Jim Green,Victoria Park City of Glasgow,Kingston,4 Jun 22
44,49.64,Gemma Vickery,4,Malcolm Fenton,City of Norwich,Norwich,10 Sep 22
45,49.55,Libby Taylor,-3,Paul Bean,Stevenage & North Herts,Derby,15 May 22
46,49.22,Heather Cubbage,-2,Andrew Neal,Crawley,Crawley,12 Jun 22
47,49.11,Jasmine Trapnell,-3,John Pearson,Marshall Milton Keynes,Sandy,7 Jul 22
48,49.02,Amy Clemens,8,Neville Thompson,Shaftesbury Barnet,Lee Valley,16 Apr 22
49,48.93,Jasmine Routledge,-3,John Pearson,Charnwood,Loughborough,6 Apr 22
49,48.93,Chrissie Prince,2,,Royal Sutton Coldfield,Burton,13 Aug 22
51,48.85,Rebecca Keating,3,Paul Dickenson,Shaftesbury Barnet,Bedford,20 Aug 22
52,48.55,Emma Sharpe,-2,Gwennan Lewis,North Devon,Exeter,15 May 22
52,48.55,Mhairi Porterfield,19,Henry Hunter,Victoria Park City of Glasgow,Grangemouth,17 Jul 22
54,48.26,Emma Beardmore,13,Neville Thompson,Harrow,Harrow,12 Jun 22
55,47.94,Sophie Mace,2,Gary Herrington,Thames Valley,Walton,18 Sep 22
56,47.90,Jasmine Richardson,-5,Michael Martin,Sale Harriers Manchester,Sportcity,9 Jul 22
57,47.84,Hannah Gellatly,-4,John Edwards,City of Plymouth,Plymouth,3 Apr 22
58,47.82,Kirsty-Anne Ebbage,-3,John Hillier,Tonbridge,Birmingham (U),8 Jun 22
59,47.81,Gypsy Nash,-5,Paul Head,Blackheath & Bromley,Chelmsford,16 Jul 22
60,47.61,Helen Broadbridge,8,Bob Broadbridge,Newbury,Carshalton,10 Sep 22
61,47.38,Abbie Stewart,-3,Katie Lambert,Blackheath & Bromley,Loughborough,22 Jun 22
62,47.24,Jenna Galiszewski,10,Jaime Walker,Burton,Derby,9 Aug 22
63,47.17,Olivia Austin,-5,David Callaway,Newham & Essex Beagles,Newport,14 Aug 22
64,46.96,Stephanie Howe,1,,Woodford Green Essex Ladies,Chelmsford,14 May 22
65,46.95,Bekki Roche,-3,,Southport Waterloo,Columbia SC USA,25 Mar 22
66,46.93,Emma Harrison,-6,,Blackburn,Blackpool,15 May 22
67,46.90,Freya Brennand,-5,Eric Davison,Brighton & Hove,Crawley,15 May 22
68,46.71,Gracie Jenvey,-6,David Callaway,Southampton,Tonbridge,22 May 22
69,46.61,Dawn Russell,-5,Karen Costello,Glasgow Jaguars,Aberdeen,14 Aug 22
70,46.13,Zoe Dakin,5,Paul Jensen,Swansea,Woodford,2 Jul 22
71,45.68,Lucy Forrest,-3,Barry Hawksworth,Rotherham,Hull,9 Apr 22
72,45.57,Christiana Kamdom Kemegne,-5,Gareth Cook,Croydon,Hendon,28 Aug 22
73,45.46,Kathryn Woodcock,3,Mark Chapman,Oxford City,Horspath,14 May 22
74,45.15,Andrea Jenkins,25,,Peterborough & Nene Valley,Norwich,10 Sep 22
75,45.14,Josephine Larkins,-4,,Chelmsford,Colchester,24 Apr 22
76,44.28,Charlotte Colbert,-6,Philip Wells,Hereford,Yate,24 Apr 22
77,44.27,Sia Banbury,-2,Lydia Banbury,Guernsey,St. Peter Port,24 Apr 22
78,44.24,Georgina Page,3,Barry Hawksworth,Worksop,Derby,15 May 22
79,43.99,Maisy Harvey,-4,Matt Spicer,Yate,Exeter,18 Jun 22
79,43.99,Robyn Connolly,2,Jim Green,Glasgow Jaguars,Aberdeen,14 Aug 22
81,43.98,Charlotte Stuchbury,-1,,Trafford,Sportcity,7 May 22
82,43.50,Lesley Brown,24,,Deeside AAC,Ellesmere Port,26 Mar 22
83,43.48,Willow Bedding,-7,Paul Head,Huntingdonshire,St. Ives,18 Sep 22
84,43.43,Cate Davies,-6,,Newport H,Yate,2 Apr 22
85,43.27,Megan Ascough,1,John Simpson,Spenborough,Cleckheaton,24 Apr 22
86,42.94,Suzanna Wise,12,David Callaway,Luton,Bournemouth,11 Sep 22
87,42.81,Shannon Waldron,-2,,Law,Inverness,16 Apr 22
87,42.81,Amelia Fettis,-6,Matthew Richards,Newport H,Aberdare,7 Aug 22
89,42.63,Kaitlyn Waddell,-7,David Thomas,North Shields Poly,Middlesbrough,30 Apr 22
90,42.61,Rachael Denton-Snape,-1,Eric Davison,Windsor Slough Eton & Hounslow,Portsmouth,26 Mar 22
90,42.61,Isabella Shepherd,-2,Paul Rees,Bournemouth,Bournemouth,2 Jul 22
92,42.50,Jemma Bate,18,Michael Martin,Trafford,Tampere FIN,6 Jul 22
93,42.20,Phoebe Milburn,-8,Elaine Fileman,Tavistock,Exeter,4 Sep 22
94,41.96,Christen Campion,-6,Lorraine Shaw,Gloucester,Sportcity,9 Jul 22
95,41.80,Eden Lockett,-5,,Kingston upon Hull,Hull,30 Jan 22
96,41.69,Clemmie Harris,-8,Paul Dickenson,Windsor Slough Eton & Hounslow,Crawley,12 Jun 22
97,41.43,Sarah Parsons,6,Paul Wilson,City of York,York,30 Apr 22
98,41.36,Hannah Garrett,-3,John Little,Annan,Carlisle,30 Apr 22
99,41.30,Louise Webster,15,Steve Pearson,Wolverhampton & Bilston,Yate,17 Jul 22
100,41.20,Phoebe Dowson,6,Mark Chapman,Bournemouth,Bournemouth,2 Jul 22
101,41.15,Leah Hale,-2,,Yate,Aberdare,25 Sep 22
102,41.03,Madeline Hughes,-4,,Burton,Burton,22 May 22
103,41.01,Kirsty Finlay,-2,,Leicester,Grangemouth,23 Apr 22
104,40.96,Rosie Castle,3,Graham Arnold,City of Portsmouth,Portsmouth,4 Jun 22
105,40.87,Gabriella Holt,-1,Ken Holmes,Wakefield,Sheffield,12 Jun 22
106,40.80,Grace Mcdonald,-6,Nick Ridgeon,Gateshead,Sheffield,24 Apr 22
107,40.72,Meghan Sharman,-4,Laura Rock,Birchfield H,Rugby,29 May 22
108,40.58,Lynsey Glover,13,,Lagan Valley,Belfast,21 Apr 22
109,40.38,Michaela Whitton,2,Bob Broadbridge,Reading AC,Uxbridge,22 May 22
110,40.20,Abigail Allen,-2,,Woodford Green Essex Ladies,Woodford,11 Sep 22
111,40.19,Lydia Church F12/T12,1,Jim Edwards,Peterborough & Nene Valley,Bedford,4 Jun 22
112,40.15,Helen Johnson,13,,Law,Dundee,5 Jun 22
113,39.84,Grace Bontoft,-6,,Blackburn,Bebington,24 Apr 22
114,39.82,Natasha Tulloch,-5,,Shetland,Lerwick,26 Jun 22
115,39.73,Megan Thomas,6,,City of Norwich,Norwich,10 Sep 22
116,39.71,Lucy Hunter,-5,,Falkirk,Grangemouth,10 Jun 22
117,39.51,Hannah Wells,-4,Alex Wells,Wycombe,Bournemouth,29 May 22
118,39.44,Megan Kettle,-2,,West Cheshire,Doncaster,27 Aug 22
119,39.36,Jessica Westley,1,,Kingston & Poly,Loughborough,22 Jun 22
120,39.33,Faye Rhodes,12,,Pontefract,Cudworth,30 Apr 22
121,39.22,Tazmin Fayle,-4,,Manx,Douglas,23 Jul 22
122,39.17,Hannah Walker,3,Sam Cater,Birchfield H,Yate,22 May 22
123,39.14,Harriet Barkaway,-6,,"Aldershot, Farnham & District",Aldershot,7 Jul 22
124,39.05,Charlotte Gould,4,Paul Dickenson,Windsor Slough Eton & Hounslow,Hull,16 Oct 22
125,38.98,Hana Gay,-7,,Cumbernauld,Grangemouth,28 Aug 22
126,38.89,Larissa Carter,-1,Karl Lasis,Lewes,Lewes,23 May 22
127,38.84,Claire Capon,15,Gerald Patrick,Dartford H,Eltham,20 Jul 22
128,38.79,Phoebe Broadhead,-6,,Croydon,Woodford,28 May 22
129,38.76,Eden Francis,12,Glenys Morton,Leicester,Burton,13 Aug 22
130,38.56,Megan Lockwood,-3,Dave Brown,Manx,Blackburn,6 Aug 22
131,38.53,Helen Gilbert,18,,Grantham AC,Hull,14 May 22
132,38.49,Jessica Arnison,-3,Simon Forster,Leigh,Stretford,6 Aug 22
133,38.35,Rachael Dunn,21,,North Devon,Exeter,17 Jul 22
134,38.30,Katie Gibson,-5,,Kettering,Corby,15 May 22
135,38.20,Eleanor Gatrell,24,Mike Winch,Woking,Kingston,14 May 22
136,38.12,Charlotte Bowers,-6,Kevin Murch,Rugby & Northampton,Yate,7 Aug 22
137,37.97,Leah Weatheritt,26,,Gateshead,Doncaster,27 Aug 22
138,37.96,Eloise MacDonald,-7,Bob Broadbridge,Andover,Andover,16 Jul 22
139,37.94,Hollee Walker,2,Joanne Harding,Sale Harriers Manchester,Lancaster,19 Mar 22
140,37.85,Hannah Smith,-1,Chrissie Prince,Royal Sutton Coldfield,Nuneaton,14 May 22
141,37.55,Rhiannan Lowe,-3,,Preston,Stretford,30 Mar 22
142,37.54,Holly Benson,-3,,Leigh,Leigh,16 Apr 22
143,37.50,Alice Bell,2,,Manx,Ellesmere Port,30 Apr 22
144,37.49,Jasmine Gordon,-6,Martin McBriar,Winchester,Winchester,6 Jul 22
145,37.43,Rachel Burke,-6,,Burton,Derby,3 May 22
146,37.42,Melanie Harrison,15,,Enfield & Haringey,Lee Valley,22 May 22
147,37.41,Jessica Coapes,-3,Brian Walsh,New Marske,Whitley Bay,12 Jun 22
148,37.31,Sophie Fenner,1,John Hillier,Cambridge H,Gillingham,12 Jun 22
149,37.18,Charlotte Bird,14,Lee Doyle,Macclesfield,Warrington,18 Sep 22
150,37.13,Bethan Lishman D,17,Robert Halliwell,Wigan & District,Derby,12 Jun 22
151,37.08,Emily Hartley,1,Robert Halliwell,Wigan & District,Stretford,14 May 22
152,36.93,Amy-Lee van der Westhuizen,-6,,Walton,Walton,26 Jun 22
153,36.58,Wallis Canning,3,Raymond Scovell,Havant,Sandown,21 Sep 22
154,36.51,Grace Izinyon,2,,Marshall Milton Keynes,Lee Valley,26 Feb 22
155,36.39,Amelia Hancock,-7,Steve Pearson,Wolverhampton & Bilston,Wolverhampton,5 Jun 22
156,36.21,Hannah Henderson,-5,,Kilmarnock,Kilmarnock,13 Mar 22
157,36.11,Catherine Holdsworth,14,Stephen Garnham,Colchester H,Southampton,20 Jun 22
158,36.07,Sapphire Houston-Ball,-7,,Blackheath & Bromley,Gillingham,12 Jun 22
158,36.07,Hannah Holman,-5,Paul Thorn,Yate,Yate,7 Aug 22
160,35.97,Orla Manchester,-4,Gary Herrington,Camberley,Eton,24 Apr 22
161,35.92,Sue Lawrence,30,Paul Head,Thurrock,Grays,22 May 22
162,35.90,Poppy Burnyeat,-5,,Berkshire Schs,Bracknell,11 Jun 22
163,35.83,Izzy Watts,-7,Len Kerridge,Kingston upon Hull,Hull,30 Jan 22
164,35.80,Jessica Preston,-6,Steve Pearson,Wolverhampton & Bilston,Wrexham,25 Sep 22
165,35.75,Didi Okoh T44,-3,Shirley Quinn,Chelmsford,Bournemouth,2 Jul 22
166,35.72,Rachel Williams,22,,North Devon,Braunton,3 Jul 22
167,35.68,Zoe Brown,5,,Leigh,Stretford,14 May 22
168,35.61,Lisa Boswell,14,,Newport H,Swansea,20 Jul 22
169,35.57,Elana Kerr,-4,,Team East Lothian,Grangemouth,7 May 22
170,35.49,S Bastone,-4,,Berkshire Schs,Bracknell,11 Jun 22
171,35.37,Emma Lowry,9,,Edinburgh AC,Nuneaton,17 Jul 22
172,35.36,Catherine Cotterill,24,,North Shields Poly,Whitley Bay,12 Jun 22
173,35.22,Janet Smith,36,Paul Dickenson,Windsor Slough Eton & Hounslow,Wormwood Scrubs,16 Jul 22
174,35.13,Amber Jeacock West,-5,Alex Smith,Radley,Horspath,14 May 22
175,35.09,Rebekah Rose,-3,,Dundee Hawkhill,Aberdeen,14 Aug 22
176,35.06,Jess Surridge,-1,,Kidderminster & Stourport,Stourport,14 May 22
177,34.82,LeAnn Carroll,7,,Vale of Aylesbury,Luton,12 Jun 22
178,34.77,Paula Murray,10,,Dundee Hawkhill,Aberdeen,24 Aug 22
179,34.67,Jessica Groves,-4,Dave Brown,Liverpool Pembroke Sefton,Litherland,30 Apr 22
180,34.60,Cliona Blackwell,-2,Martyn Blackwell,Bedford & County,Bedford,4 Jun 22
181,34.56,Emma Smith,12,,Scunthorpe Harriers AC,Hull,20 Aug 22
182,34.47,Eva Bell,-6,Jim Green,Kilbarchan,Dundee,5 Jun 22
183,34.38,Charlotte Gunn,-4,,New Marske,Middlesbrough,15 May 22
184,34.24,Heather Beeton,6,,Wirral,Liverpool,10 Jul 22
185,34.12,Erin Williams,-3,Bob Masson,Aberdeen,Aberdeen,24 Aug 22
186,34.05,Jessica Blake,4,Clive Thomson,Medway & Maidstone,Bournemouth,16 Jul 22
187,34.02,Louise Kay,23,,Bolton,Stretford,6 Aug 22
188,33.72,Annabel Ralston,-2,,Vale of Aylesbury,Luton,12 Jun 22
189,33.64,Natalie Mann,16,,Cambridge H,Eltham,20 Jul 22
190,33.60,Eve Robson,-3,,New Marske,Doncaster,27 Aug 22
191,33.50,Caitlin Ebbage,-6,,Tonbridge,Woodford,28 May 22
192,33.46,Kerry Murch,5,Kevin Murch,Rugby & Northampton,Grays,22 May 22
193,33.34,Hannah Clemo,-7,Steve Clemo,Newquay & Par,Basingstoke,10 Sep 22
194,33.20,Christina Becker,-3,Bruce Holden,North Somerset,Exeter,24 Jul 22
195,33.16,Jorja Clark,-7,,Jersey,St. Clement,26 Apr 22
195,33.16,Adele Nicoll,4,Ryan Spencer-Jones,Birchfield H,Bedford,20 Aug 22
197,33.10,Natalie Miller,-4,,Kingston & Poly,Kingston,11 Jun 22
198,33.02,Charlotte Nicholls,12,Shaun Medlen,Tonbridge,Tonbridge,18 Apr 22
199,32.88,Iris Williams,-4,Jim Green,Kilbarchan,Grangemouth,23 Apr 22
200,32.83,Hayley Emerson,-5,,Crawley,Bournemouth,16 Jul 22
201,32.82,Vivian Abrokwah,-2,,Oxford Uni,Oxford,8 May 22
201,32.82,Georgia Turner,-8,David Thomas,North Shields Poly,Middlesbrough,6 Aug 22
203,32.78,Kiera Messenger,-3,,Cambridge Uni,Oxford,8 May 22
204,32.77,Tamzin Digpal-Race,-6,Alex Giles,Huntingdonshire,Cambridge,16 Jul 22
205,32.63,Moni Brady,-5,Paul Filer,Bristol & West,Sportcity,4 Sep 22
206,32.54,Poppy Hewitt,-5,,City of Norwich,Norwich,14 May 22
207,32.49,Elizabeth Eskender,-3,,Banbury,Horspath,14 May 22
207,32.49,Anna Peers,3,Dave Brown,Liverpool Pembroke Sefton,Blackpool,27 Aug 22
209,32.42,Georgia Russell,-5,,Walton,Walton,26 Jun 22
210,32.14,Mia Sherriff,-2,Jaime Walker,Burton,Burton,13 Aug 22
211,32.12,Tracey Gould,24,Paul Dickenson,Ealing Southall & Middx,Perivale,10 Sep 22
212,32.05,Blythe Cordwell,-6,,Chorley ATC,Blackburn,12 Jun 22
212,32.05,Shannon Dawes,-1,Mark Bradford,Banbury,Banbury,13 Aug 22
214,31.79,Erin McBriar,-8,Martin McBriar,Winchester,Swindon,22 May 22
215,31.72,Jo Rowland,11,,Crawley,Bedford,4 Jun 22
216,31.67,Nancy Akyol,-8,Margaret Nicholls,Ipswich,Woodford,13 Aug 22
217,31.66,Caitlin Rimmer,-3,Greg Beard,Sheffield & Dearne,Sheffield,6 Aug 22
218,31.65,Nicola Long,25,,Burton,Derby,9 Aug 22
219,31.64,Zoe Crutchley,-1,John Edwards,City of Plymouth,Tooting Bec,10 Sep 22
219,31.64,Sophie Gardner,-6,,Bracknell AC,Hull,15 Oct 22
221,31.60,Nicola Gore,16,,West Cheshire,Macclesfield,14 May 22
222,31.50,Lily Kendall,-5,,Camberley,Bournemouth,27 Mar 22
222,31.50,Caitlin Filby,3,,Dacorum,King's Lynn,10 Sep 22
224,31.42,Gemma Barnsdale,-2,,Scunthorpe Harriers AC,Hull,14 May 22
224,31.42,Makayla Joseph,-4,Sylviane Provost-Campbell,Harrow,Harrow,22 May 22
226,31.40,Katelyn Swift,-6,Dave Brown,Liverpool Pembroke Sefton,Bebington,6 Aug 22
227,31.39,Alice Botting,3,Paul Dickenson,Windsor Slough Eton & Hounslow,Plymouth,3 Apr 22
228,31.36,Joanne Welch,-4,James Wilson,Team East Lothian,Grangemouth,28 Aug 22
229,31.35,Lauryn Wood,-3,,Perth Strathtay,Aberdeen,5 Jun 22
230,31.16,Kimberley Martin,8,,Hastings AC,Lewes,12 Jun 22
231,31.14,Carol Parker,31,,Coventry,Nuneaton,4 Sep 22
232,31.13,Hannah Walker,-6,Elaine Fileman,Tavistock,Par,18 Sep 22
233,31.12,Rachel Bashforth,14,,"Blackpool, Wyre & Fylde",Horspath,8 May 22
234,30.84,Hannah Telling,-6,,Kidderminster & Stourport,Stourport,26 Jun 22
235,30.83,Karen Jones,39,Matt Spicer,Yate,Yate,21 Aug 22
236,30.82,Hannah Evans,-4,Paul Tasker,Tamworth,Solihull,29 May 22
237,30.79,Ruth Bird,35,Paul Rees,Cheltenham,Yate,17 Jul 22
238,30.65,Katie Ennis,-6,Paul Head,Havering,Stevenage,16 Jul 22
239,30.50,Emily Collins,-5,,Swansea,Aberdare,10 Jul 22
240,30.48,Emma Dakin,1,Paul Wilson,Rotherham,Sheffield,12 Jun 22
241,30.37,Tamsin Hoult,-4,David Ashbourne,Leamington,Kettering,22 May 22
242,30.35,Catherine Alford,28,,Rhondda,Cardiff,12 Jun 22
243,30.26,Betsy Cooper,-6,,Halesowen,Telford,24 Apr 22
244,30.21,Kiera Messenger,-2,,Winchester,Cambridge,23 Apr 22
244,30.21,Emily Butler,-7,Cathy James,Thurrock,Grays,13 Aug 22
246,30.17,Amy Holder,4,Neville Thompson,Windsor Slough Eton & Hounslow,Eton,4 Jun 22
247,30.14,Annabel Moloney,5,Carolyn Franks,Cheltenham,Yate,17 Jul 22
248,30.11,Kerrie Buckley,20,Michael Martin,Trafford,Derby,12 Jun 22
249,30.09,Rosie Thompson,-4,,Darlington H,Whitley Bay,30 Apr 22
250,30.00,Jay Whale,-5,,Notts,Derby,15 May 22
251,29.95,Dash Newington,16,Kevin Maguire,Gateshead,Wellington NZL,2 Dec 22
252,29.89,Charlotte Button,12,Dave Fox,Ashford AC,Brighton,13 Aug 22
253,29.85,Emily Rowe,2,David Rowe,Liverpool H,Liverpool,10 Jul 22
254,29.53,Abigail Barr,-7,,Ballymena & Antrim,Belfast,30 Apr 22
254,29.53,Isabelle Collins,-3,Ian Robinson,Wrexham,Wrexham,12 Jun 22
256,29.51,Annaleise Kerswill,-6,,Medway & Maidstone,Gillingham,12 Jun 22
257,29.45,Coumba Sarr,-7,,St. Mary's Richmond,Battersea Park,12 Jun 22
258,29.43,Lara Hambleton,-3,,"Aldershot, Farnham & District",Aldershot,7 Jul 22
259,29.34,Hayley Smith,-4,,Kidderminster & Stourport,Telford,24 Apr 22
260,29.31,Jennifer Ibbitson,43,Andrew Ibbitson,Wakefield,Sheffield,6 Aug 22
261,29.20,Lucy Moore,-6,Steven Brick,Wirral,Ormskirk,12 Jun 22
262,29.16,Carla Winstanley,22,,Leigh,Stretford,6 Aug 22
263,29.14,Rebecca Adeshiyan,-5,,Enfield & Haringey,Lee Valley,16 Jul 22
264,29.08,Sonia Martinez-Roura,27,,Highgate,Lee Valley,22 May 22
265,29.07,Ella Kessell,-6,,East Grinstead,Eltham,24 Apr 22
266,29.02,Zoe Large,7,,Swindon,Swindon,15 Jan 22
267,29.01,Rebecca Makin,8,,Bolton,Stretford,6 Aug 22
268,29.00,Hannah Yates,6,Michael Swain,Wakefield,Sheffield,12 Jun 22
269,28.96,Luella Brookes,-6,Mel Brookes,Diss,Norwich,14 May 22
270,28.87,Kerry Kinsey,12,,Ipswich,Erith,16 Jul 22
271,28.82,Leah Spratley-Kemp,-2,,Reading AC,Kingston,10 Sep 22
272,28.75,Alisha Lamb,-3,Brian Walsh,Gateshead,Middlesbrough,6 Aug 22
273,28.73,Freya Dooner,1,Robert Halliwell,Wigan & District,Kingston,7 May 22
274,28.67,Cleo Agyepong,-6,John Hillier,Blackheath & Bromley,Eton,24 Apr 22
275,28.61,Stacy Taylor,21,,Dartford H,Dartford,29 Jun 22
276,28.53,Rachel Scholes,21,,Longwood,Cudworth,30 Apr 22
277,28.51,Melanie Lee,20,Gerald Lee,East Cheshire,Blackburn,10 Jul 22
278,28.39,Sarah McGrath,28,,Cambridge & Coleridge,Cambridge,19 Mar 22
279,28.37,Kaitlin Enderwick,3,,New Marske,Middlesbrough,30 Apr 22
280,28.25,Eloise Sunderland,-5,,Coventry,Rugby,29 May 22
280,28.25,Sophie Livingstone,-8,Bob Broadbridge,Newbury,Uxbridge,16 Jul 22
282,28.23,Catrina Davies,-2,David Arnold,Neath,Aberdare,25 Sep 22
283,28.19,Maya Mellor,-1,,Harrogate,Oxford,8 May 22
284,27.91,Amelia Appleyard,-6,John Mahon,Braintree,Braintree,29 May 22
285,27.89,Rebecca Hartshorne,13,,Tipton,Stoke,14 May 22
286,27.78,Jessica Hopkins,-3,Garry Power,Chelmsford,Norwich,10 Sep 22
287,27.76,Kim Marsh,19,,Newquay & Par,Par,14 May 22
288,27.64,Anneli Sydenham,14,Robert Mack,Barnet,Harrow,8 Aug 22
289,27.63,Deborah Murch,41,,Rugby & Northampton,Nottingham,13 Aug 22
290,27.61,Kirsten Wright,-6,,Ipswich,Woodford,13 Aug 22
291,27.56,Deborah Montgomery,34,,Basingstoke & Mid Hants,Basingstoke,10 Sep 22
292,27.53,Kitty Burton,-6,,Ellon,Grangemouth,10 Jun 22
293,27.49,Sarah Hewitt,26,Mike Winch,Brighton & Hove,Brighton,13 Aug 22
294,27.48,Kate Whiston-Smith,10,,Solihull & Small Heath,Solihull,5 Jun 22
295,27.42,Charlotte Bell,-2,,Spenborough,Cleckheaton,12 Jun 22
296,27.33,Jia Atkins,-7,,Lewes,Crawley,22 May 22
297,27.19,Talia Ball,-5,,"Blackpool, Wyre & Fylde",Stretford,10 Jul 22
298,27.13,Sophie Steele,-5,,Biggleswade,Sandy,24 Apr 22
299,26.76,Isla Niddrie,-4,,Guildford & Godalming,Yeovil,14 May 22
300,26.69,Claire Reid,24,,Morpeth,Middlesbrough,30 Apr 22
301,26.67,Susan Ball,27,David Needham,"Blackpool, Wyre & Fylde",Blackpool,3 Apr 22
301,26.67,Nina Ridge,26,,Tonbridge,Erith,17 Jun 22
303,26.66,Annie Freeman,-1,Bob Willows,Brighton & Hove,Lancaster,19 Mar 22
304,26.62,Julie Wilson,38,,Reading AC,Bedford,4 Jun 22
305,26.60,Ciara Rainey,-5,,Bracknell AC,Bracknell,16 Jul 22
306,26.45,Jen Shutt,22,Brian Walsh,Middlesbrough (Mandale),Middlesbrough,15 May 22
307,26.44,Francesca Pughe,-4,,West Cheshire,Ellesmere Port,30 Apr 22
308,26.42,Evie Boucher-White,-6,,Yate,Newport,14 Aug 22
309,26.33,Maddie Pompei,-3,,Walton,Walton,13 Jul 22
310,26.32,Mary Watkins,7,David Lucas,Forest of Dean AC,Cheltenham,15 May 22
311,26.02,Jenny Scott,12,Mike Stayman,BRAT,Telford,17 Jul 22
312,26.01,Hannah MacAulay,-2,Shadine Duquemin,Blackheath & Bromley,Sportcity,7 May 22
313,26.00,Jessica Weaver,22,,Rhondda,Aberdare,4 Sep 22
314,25.95,Xenia Sawkulycz,8,,Bury,Leigh,30 Apr 22
315,25.85,Elizabeth Bignell,21,,Paddock Wood,Tonbridge,18 Apr 22
315,25.85,Alyce McCurdie,2,,Wakefield,York,30 Apr 22
317,25.84,Lucy Dalton,3,,"Aldershot, Farnham & District",Hull,9 Apr 22
318,25.78,Emaan Ullah,-1,,Cambridge Uni,Oxford,8 May 22
318,25.78,Michelle Beard,20,David Needham,"Blackpool, Wyre & Fylde",Blackpool,15 May 22
320,25.76,Mollie Peniket-Aldridge,-4,Laura Rock,Birchfield H,Yate,7 Aug 22
321,25.75,Lorna Foster,37,,Royal Sutton Coldfield,Nuneaton,17 Jul 22
