Rank,Performance,Name,Year,Coach,Club,Venue,Date
33,55.43,Jamie Potton-Burrell,-3,,Luton,Tooting Bec,2 May 16
34,55.09,Jamie Kuehnel,-4,Bob Broadbridge,Newbury,Bedford,31 Jul 16
35,54.70,Harry Clarke,-1,,Woodford Green Essex Ladies,Woodford,20 Aug 16
36,53.88,Gareth Cook,25,Tony Cook,Kingston & Poly,Kingston,18 Jun 16
37,53.80,Edward Jeans,-5,Bob Welfare,Preston,Blackburn,6 Aug 16
38,53.72,Ashley Andrews,2,Lorraine Shaw,Worcester,Cardiff,11 Jun 16
39,53.66,Billy Praim-Singh,-6,Robert Earle,Southend,Bournemouth,2 Jul 16
40,53.62,Andrew Elkins,1,Dennis Elkins,Poole AC,Bournemouth,27 Mar 16
41,53.60,James Lasis,-2,Karl Lasis,Crawley,Cardiff,7 May 16
42,53.55,Jason Robinson,5,John Pearson,Derby,Bedford,4 Jun 16
43,53.52,Robert Moffett,-2,Gareth Moffett,Ballymena & Antrim,Dublin (S) IRL,16 Apr 16
44,53.00,Ben Jones,12,,Ipswich,Cosford,13 Jul 16
45,52.70,Matthew Evans,2,Simon Evans,Worthing,Crawley,20 Mar 16
46,52.53,Graham Holder,22,,Bexley,Carn Brea,7 May 16
47,52.21,Stuart Thurgood,18,,Herne Hill,Lee Valley,13 Mar 16
48,51.71,Steve Whyte,30,,Thames Valley,Luton,15 May 16
49,51.24,Phil Spivey,33,,East Grinstead,Eastbourne,16 Apr 16
50,51.11,Alex Berrow,5,,Tamworth,Tamworth,8 May 16
51,50.71,Anthony Gillatt,-2,Edel Meagher,Scunthorpe & District AC (Defunct),Scunthorpe,7 May 16
52,50.46,Joey Watson,-2,Mike Winch,Windsor Slough Eton & Hounslow,Hendon,30 Jul 16
53,50.45,Robert Earle,34,,Colchester H,Peterborough,16 Apr 16
54,50.16,Rob Careless,20,,Notts,Nottingham,14 May 16
55,49.77,Rafal Morawski,-2,Lukasz Barzyk,Ealing Southall & Middx,Perivale,20 Aug 16
56,49.61,Aaron Jeal,-6,Brian Walsh,Middlesbrough (Mandale),Hexham,5 Jun 16
57,49.29,Simon Evans,2,Matthew Evans,Worthing,Crawley,20 Mar 16
58,49.26,Jonathan Jones,-5,Darren Andrews,Gloucester,Gloucester,4 Jun 16
59,49.15,Alexander Reynolds,-6,Shirley Quinn,Chelmsford,Chelmsford,22 May 16
60,49.13,Munroe Ritchie,-5,Karl Lasis,Crawley,Crawley,9 Jul 16
61,48.95,Tom Kirk,-1,,Sheffield & Dearne,Sportcity,11 Jun 16
62,48.92,Wayne Roddis-Clarke,19,,Lincoln Wellington,Lincoln,6 Aug 16
63,48.80,Isaac Huskisson,-4,,Nene Valley,Peterborough,10 Sep 16
64,48.59,Matthew Bell,16,,Corby,Corby,15 May 16
65,48.44,Ben Main,-4,,Shettleston,Kilmarnock,28 May 16
66,48.31,Craig Mullins,-5,Susan McKelvie,Moorfoot,Grangemouth,8 May 16
67,48.22,John Hay,11,Gordon Binley,Corby,Kettering,30 Apr 16
68,48.20,David Little,13,,Glasgow City,Livingston,3 Sep 16
69,48.14,Nicky Stone,1,,Nairn,Inverness,10 Jul 16
70,47.87,Martin Croft,-4,Brian Walsh,Middlesbrough (Mandale),Oxford,7 May 16
71,47.72,Francis Mulvaney,-3,Dennis Roscoe,Liverpool H,Bebington,14 May 16
72,47.69,Richard Woodhall,14,,Dudley & Stourbridge,Brierley Hill,4 Jun 16
73,47.62,Matthew James,-6,John Little,Border,Macclesfield,6 Aug 16
74,47.61,Robin Walker,16,Shaun Medlen,Orion,Lee Valley,9 Jul 16
75,47.52,Sam Foster,1,Gordon Binley,Kettering,Corby,15 May 16
76,47.27,Adam Beauford,13,,Yeovil,Chelmsford,4 Jun 16
77,47.07,Joe Flitcroft,3,Kay Reynolds,Basingstoke & Mid Hants,Basingstoke,6 Aug 16
78,47.04,Tom Pearson,3,,Charnwood,Derby,11 Sep 16
79,47.02,Kieran Thackray,-1,Michael Swain,Wakefield,Cudworth,15 May 16
80,47.01,Anthony Swain,19,Michael Swain,Wakefield,Sheffield,5 Jun 16
81,46.77,Gary Jones,-1,,Andover,Bournemouth,11 Sep 16
82,46.75,Jack Wuidart,-4,,Bedford & County,Milton Keynes,9 Jul 16
83,46.70,Curtis Knight,-2,Tony Cook,Walton,Walton,21 May 16
84,46.69,Christopher Bainbridge,-2,Philip Garner,Grantham AC,Grantham,7 May 16
85,46.46,George Perkins,11,Barry Hawksworth,Hallamshire,Scunthorpe,7 May 16
86,46.41,Dan Thirlwell,11,Neil Ellerby,,Jarrow,6 Aug 16
87,46.34,Steve Timmins,19,Amir Williamson,Blackheath & Bromley,Bromley,2 Jul 16
88,46.03,Gregory Thompson,-1,Neville Thompson,Shaftesbury Barnet,Birmingham,2 Jul 16
89,45.83,David McKay,14,,West Cheshire,Ellesmere Port,3 Jul 16
90,45.76,Matthew Baptiste,4,,Newham & Essex Beagles,Mile End,22 May 16
91,45.67,Shaun Livett,-3,Ronnie Bomba,Liverpool H,Wigan,18 Sep 16
92,45.64,David Norris,8,Dennis Elkins,Harrow,Exeter,8 May 16
93,45.58,Sam Wilson,-1,,Nene Valley,Peterborough,14 Aug 16
94,45.55,Jake Allen,-1,Gary Howe,West Suffolk,Stevenage,20 Aug 16
95,45.47,Reiss Senior,-5,Charlotte Nicholls,Herne Hill,Kingston,2 Apr 16
96,45.38,Beau Morris,-5,,Birchfield H,Stoke,7 Aug 16
97,44.94,Stuart Smith,5,,Boston,Scunthorpe,7 May 16
98,44.76,Mark Elliott,16,Graham Elliott,Telford AC,Telford,19 May 16
99,44.63,John Fyvie,10,,Aberdeen,Grangemouth,8 May 16
100,44.46,Paul Derrien,23,,St. Mary's Richmond,Bedford,4 Jun 16
101,44.00,Richard Bell,2,Paul Jensen,Manx,Stretford,23 Aug 16
102,43.99,Iain Park,20,,Harrow,Peterborough,16 Apr 16
103,43.97,Andy Wheble,7,,Kingston & Poly,Kingston,20 Aug 16
104,43.86,Simon Achurch,20,,Nene Valley,Cambridge,17 Jul 16
105,43.67,Yasha Bobash,7,Shirley Quinn,City of Portsmouth,Portsmouth,25 Sep 16
106,43.66,Alistair Tuck,-1,,Dorchester,Bedford,2 May 16
107,43.57,Mark Wiseman,25,Andrew Hughes,Bracknell AC,Bracknell,18 Jun 16
108,43.47,Ryan Winson,2,Barry Hawksworth,Derby,Bedford,4 Jun 16
109,43.46,Jonathan Briggs,-4,,BRAT,Nottingham,4 Jun 16
110,43.45,Robert Mungham,10,Mark Wiseman,Bracknell AC,Bracknell,22 May 16
111,43.13,Jason Kingwell,24,,Herts Phoenix,Lee Valley,25 Apr 16
112,43.04,Will Schofield,-6,,Sale Harriers Manchester,Sportcity,6 Aug 16
113,43.02,Owen Thomas,13,,Rotherham,Lincoln,6 Aug 16
114,42.93,Ian Frankish,10,,Epsom & Ewell,Kingston,16 Apr 16
115,42.92,David Burrell,30,,Luton,St. Albans,21 May 16
116,42.79,Oliver Thompson,-2,Gary Howe,Ipswich,Bury St. Edmunds,2 Apr 16
117,42.71,Jack Mitchell,-5,Margery Swinton,Moray,Inverness,26 Jun 16
118,42.51,Alex Pope,9,,Blackheath & Bromley,Croydon,9 Jul 16
119,42.35,Kevin Acraman,-3,Malcolm Wallace,Hillingdon,Woking,20 Aug 16
120,42.20,Rob C Smith,7,Tony Cook,Walton,Dartford,16 Apr 16
121,42.00,Brett Marsh,18,,Newquay & Par,Chelmsford,4 Jun 16
122,41.84,Phillip Jones,2,,Bingley,Cleckheaton,18 Sep 16
123,41.78,Rafer Joseph,26,,Basingstoke & Mid Hants,Tonbridge,20 Aug 16
124,41.71,Wesley Clarke,31,,Victoria Park & Tower Hamlets,Grays,16 Apr 16
125,41.62,Matt Hammond,26,,Scunthorpe & District AC (Defunct),Hull,14 May 16
126,41.58,Robin Croft,-2,Brian Walsh,Middlesbrough (Mandale),Lee Valley,5 Mar 16
127,41.32,Richard Goldsworthy,-2,,Marshall Milton Keynes,Horspath,18 Jun 16
128,41.28,Bob Broadbridge,35,,Newbury,Andover,16 Apr 16
129,41.01,Chris Edgar,21,,Macclesfield,Warrington,5 Jun 16
130,40.91,David Dowson,15,,Middlesbrough (Mandale),Middlesbrough,7 May 16
131,40.73,Kai Mumford,-6,,Andover,Basingstoke,16 Apr 16
132,40.71,Jack Mirfin,-3,,East Cheshire,Stretford,19 Jul 16
133,40.68,Shane Hand,3,Jim Green,Kilbarchan,Linwood,21 Jun 16
134,40.57,Ben Gibb,4,,Yeovil,Portsmouth,18 Jun 16
135,40.53,Matt Spicer,23,,Yate,Yate,15 May 16
135,40.53,John Twiddle,26,,Kingston upon Hull,Sportcity,11 Jun 16
137,40.45,Uche Amadi,-5,Richard Turner,Enfield & Haringey,Wormwood Scrubs,4 Jun 16
138,39.86,Chris Privett,34,,Belgrave,Bedford,16 Apr 16
138,39.86,Michael Davis,3,Margaret Nicholls,Ipswich,Colchester,20 Aug 16
140,39.81,Liam Goodall,-6,Graham Felton,Royal Sutton Coldfield,Corby,4 Jun 16
141,39.80,Jack Vickery,-1,,Blackburn,Wakefield,7 May 16
142,39.79,Malcolm Fenton,38,,Grantham AC,Grantham,7 May 16
143,39.74,Iain Botting D,1,Paul Dickenson,Windsor Slough Eton & Hounslow,Horsham,22 May 16
144,39.72,Richard Gayle,27,,Wakefield,Cudworth,15 May 16
145,39.67,Neil Bulman,17,,Huntingdonshire,Cambridge,17 Jul 16
146,39.59,Liam Harris,3,Anne Dignan,Southport Waterloo,Salford,7 May 16
147,39.55,Tony Tipping,33,,Cambridge H,Eltham,22 May 16
148,39.49,Darren Foster,-4,,Corby,Corby,4 Jun 16
148,39.49,Martin Roberts,34,,Cannock & Stafford,Birmingham,3 Jul 16
150,39.27,Alan Plumb,15,Derek Butterworth,Pendle,Cleckheaton,6 Jul 16
151,39.22,Chris Snook-Lumb,15,,Yeovil,Yeovil,11 Sep 16
152,39.08,Darren Thomas,15,,Spenborough,Cleckheaton,17 Apr 16
153,39.06,Andy Hall,33,,Chichester,Horsham,22 May 16
154,38.99,Michael Ashworth,3,,Liverpool H,Sportcity,6 Aug 16
155,38.96,Oscar Bryce,-4,Mike Corden,Hallamshire,Scunthorpe,7 May 16
156,38.95,Ruaridh Gray,-5,Duncan Flockhart,Inverness,Grangemouth,8 May 16
157,38.93,Chris Smale,29,,Sutton & District,Kingston,14 May 16
157,38.93,Keiran Nicholls,-5,James Coney,Andover,Eton,9 Jul 16
159,38.84,Stanley Turner,,,Army,Aldershot,8 Jun 16
160,38.71,Michael Martin,9,,Trafford,Macclesfield,14 May 16
161,38.61,Nicholas Crimmen,29,,Spenborough,Bolton,3 Jul 16
162,38.58,John Nicholls,29,Dennis Roscoe,Sale Harriers Manchester,Wigan,7 May 16
163,38.57,Erasmus Dwemoh,4,Philip Hartnett,South London,Tooting Bec,27 Aug 16
164,38.50,David Dawson,10,,Newquay & Par,Horsham,18 Jun 16
165,38.25,Gary Ireland,26,,Liverpool Pembroke Sefton,Stretford,3 Jul 16
166,38.06,Paul Kelly,29,,Woking,Kingston,18 Jun 16
167,38.05,Neil Jennings,14,,St. Mary's Richmond,Carshalton,17 Apr 16
167,38.05,Sam O'Kane,2,,Glasgow City,Kilmarnock,28 May 16
169,38.01,Chris Dack,12,Mike Winch,Kingston & Poly,Nottingham,6 Aug 16
170,37.94,Aedan Slack,-4,Noel Moss,Cambridge & Coleridge,Bromley,20 Aug 16
171,37.81,John Owen,30,,Swansea,Nottingham,6 Aug 16
172,37.65,Richard Jeal,29,Brian Walsh,Middlesbrough (Mandale),Middlesbrough,12 Jul 16
173,37.64,Bob Ellingham,30,,Huntingdonshire,St Ives,16 Apr 16
173,37.64,Darren Gibson,34,Diane Smith,Kingston upon Hull,Wakefield,7 May 16
175,37.59,Ryan Inglis,4,,Richmond & Zetland,Whitley Bay,6 Aug 16
176,37.46,Scott Harvey,21,,Dartford H,Harrow,22 May 16
177,37.41,Graham Porterfield,15,Colin McCulloch,Aberdeen,Aberdeen,2 Jul 16
178,37.37,Jamie Summers,,,Royal Navy,Cosford,13 Jul 16
179,37.26,James Best,10,,Daventry,Tipton,7 Aug 16
180,37.10,Danny Williams,20,Matt Spicer,Yate,Yate,8 May 16
181,37.07,Laurence Surman,-4,Zane Duquemin,Derby,Doncaster,7 May 16
182,37.04,David Bauer,28,,Harlow AC,Lee Valley,20 Aug 16
183,36.62,Martin Tinkler,3,Geoff Capes,Nene Valley,Wormwood Scrubs,18 Jun 16
183,36.62,Jon Jo Fanning,-5,David Pope,Rugby & Northampton,Reading,2 Jul 16
185,36.57,Reinel Bonora,12,John Nicholson,Bolton,Copeland,5 Jun 16
186,36.50,Joe Morris,1,Barry Morris,Eastbourne,Hastings,20 Aug 16
187,36.25,Nicholas Roberts-Huntley,6,,Oxford Uni,Oxford,7 May 16
188,36.24,Kevin Brown,30,,Shaftesbury Barnet,Stourport,8 May 16
188,36.24,Matthew Wilson,4,Andrew Priest,Kidderminster & Stourport,Stourport,8 May 16
190,36.13,Andrew Simmonds,13,,Ryston,Ipswich,21 May 16
191,36.05,Alistair Mortimore,21,,Thames Valley,Wormwood Scrubs,9 Jul 16
192,36.03,Andrew Higginbottom,12,Derek Butterworth,Pendle,Burnley,3 Jul 16
193,35.92,Rory Kelly,-4,Paul Kelly,Woking,Watford,7 May 16
194,35.90,Robert Russell,20,,Skyrac,Middlesbrough,6 Aug 16
195,35.83,Darren Otter,20,Bruce Bewley,Doncaster,Doncaster,6 Aug 16
196,35.79,John Moreland,36,Gary Herrington,Rugby & Northampton,Rugby,5 Jun 16
197,35.74,Alan French,29,,Harrow,Chelmsford,9 Jul 16
198,35.52,Levi-Jack Roper,-7,Gary Howe,West Suffolk,Ipswich,16 Apr 16
199,35.51,David Locke,22,,Notts,Tipton,3 Jul 16
200,35.48,Kieron Madden,-6,,Newquay & Par,Eton,9 Jul 16
201,35.41,Sean Bastable,-2,,Tipton,Tipton,8 May 16
202,35.40,Steve Simmonds,26,Tony Cook,Kingston & Poly,Kingston,20 Aug 16
203,35.24,Donavan Webster,-1,Colin Christie,Montrose & District,Aberdeen,12 Jun 16
204,35.23,Rene Rogers,22,,Dundee Hawkhill,Aberdeen,2 Jul 16
205,35.18,Benjamin Myburgh,-3,Charlotte Nicholls,South London,Eltham,22 May 16
206,35.08,Clayton Turner,26,,Crawley,Chelmsford,22 May 16
207,35.00,James Grove,2,,Herts Phoenix,Ashford,9 Jul 16
208,34.86,David Hughes,22,,Ipswich,Colchester,20 Aug 16
209,34.52,Charlie Ashdown-Taylor,-6,Andrew Hughes,Bracknell AC,Bracknell,18 Jun 16
210,34.42,Christopher Sampson,6,,Longwood,Cudworth,3 Jul 16
211,34.37,Gareth Moffett,19,,Ballymena & Antrim,Antrim,27 Aug 16
212,34.29,David Ogilvie,26,,Ross County,Aberdeen,2 Jul 16
213,34.28,Ronan Strachan,-3,,Edinburgh AC,Aberdeen,12 Jun 16
214,34.24,Mark Beer,14,,Chesterfield,Derby,5 Jun 16
215,34.17,Ryan Smith,-3,Dennis Elkins,Dorchester,Horsham,22 May 16
216,34.13,Barry Hawksworth,47,Mark Wiseman,Derby,Doncaster,7 May 16
217,34.10,Fergus Harford,28,,Woodford Green Essex Ladies,Woodford,9 Jul 16
218,33.97,Alex Fitzpatrick,1,Neil Fitzpatrick,City of Portsmouth,Perivale,20 Aug 16
219,33.95,Des Austin,30,,Herne Hill,Hastings,16 Apr 16
220,33.88,Tim Brown,20,,Chichester,Horsham,22 May 16
221,33.81,Lewis Barnes,-2,Jack Kee,Marshall Milton Keynes,Norwich,20 Aug 16
222,33.75,Harrison Wall,-7,,Windsor Slough Eton & Hounslow,Eton,20 Aug 16
223,33.71,Gary Parsons,23,,Cambridge & Coleridge,Cambridge,16 Apr 16
224,33.64,Gary Sweeney,7,,Moray,Aberdeen,12 Jun 16
225,33.63,Craig Charlton,7,Paul Reed,Morpeth,Middlesbrough,6 Aug 16
226,33.61,Richard Taylor,2,,Solihull & Small Heath,Horspath,2 Jul 16
227,33.57,Laurence Goodacre,2,,Havering,Yeovil,6 Aug 16
228,33.55,Robert Simmonds,9,,Ryston,Croydon,18 Jun 16
229,33.50,Izaiah Turner,-2,,London Heathside,Lee Valley,18 Jun 16
230,33.47,Ian Graham,23,,Leigh,Macclesfield,3 Jul 16
231,33.37,Anthony Balko,30,,Blackburn,Blackburn,30 Apr 16
232,33.35,Sam Cater,12,,Bromsgrove & Redditch,Worcester,14 May 16
232,33.35,Reece Precious,2,Ben Frary,Cleethorpes,Boston,5 Jun 16
234,33.33,Philip Garner,33,,Grantham AC,Grantham,5 Jun 16
235,33.29,Steve McCourt,23,,Abingdon,Birmingham,30 Jul 16
235,33.29,Luis Bosio,-3,,Wirral,Bebington,6 Aug 16
237,33.27,Matthew Ridge,-3,Jim Edwards,Bournemouth,Yeovil,6 Aug 16
238,33.25,Declan Manning T20/F20,2,John Painter,City of Norwich,Peterborough,14 Aug 16
239,33.19,Shaun Medlen,12,,Bexley,Bury St Edmunds,9 Jul 16
240,33.16,Nigel Spratley-Kemp,24,,Reading AC,Horspath,2 May 16
241,33.07,Craig Rodwell,18,,Newark AC,Boston,3 Apr 16
242,32.79,Leon Weaving,16,,Thanet AC,Ashford,14 May 16
243,32.78,Hugh Williams,-2,,Woodford Green Essex Ladies,Woodford,9 Jul 16
244,32.69,Simon Armstrong,32,Paul Rees,Bournemouth,Bournemouth,2 Jul 16
244,32.69,Brett Morse,5,Nigel Bevan,Cardiff,Kingston,2 Jul 16
246,32.59,Andrew Sheerin,24,,Bournemouth,Bournemouth,11 Sep 16
247,32.47,Morris Fox,31,,City of Stoke,Birmingham,3 Jul 16
248,32.31,Richard Stocker,12,,West Cheshire,Wakefield,7 May 16
249,32.11,Yusuf Erol,13,,Croydon,Croydon,9 Jul 16
250,32.10,Christopher Farrington,3,Ian Magness,Tipton,Tipton,7 Aug 16
251,32.02,Michael Hughes,34,,St. Helens Sutton,Bebington,14 May 16
251,32.02,Ben Kelsey,10,Barry Symonds,Oxford City,Horspath,9 Jul 16
253,32.01,Thomas Crowe,-3,,Preston,Preston,11 Sep 16
254,31.94,Angus McInroy,7,Hugh Murray,Shaftesbury Barnet,Sportcity,4 Jun 16
255,31.92,Ridyard,,,Army,Aldershot,8 Jun 16
255,31.92,Adam Richardson,16,,St. Mary's Richmond,Ewell,22 Jun 16
257,31.91,Kevin Murch,36,,Rugby & Northampton,Rugby,5 Jun 16
258,31.89,Glen Paxman,6,,Harlow AC,Braintree,18 Jun 16
259,31.80,Neil Fitzpatrick,14,,Havant,Woking,20 Aug 16
260,31.67,Alexandros Paparakis,-4,,Glasgow City,Watford,7 May 16
261,31.65,Callum Houseman,-6,,Cannock & Stafford,Rugby,5 Jun 16
262,31.64,Tom Bennett,-2,,Hastings AC,Hastings,22 May 16
263,31.61,Eddie Vermeer,19,,East Grinstead,Tooting Bec,20 Aug 16
264,31.56,Karolis Narvilas,-6,,Ealing Southall & Middx,Perivale,22 May 16
265,31.47,Ian Payne,26,,Newbury,Swindon,23 Jan 16
266,31.42,Peter Gallagher,17,Neil Ellerby,North Shields Poly,Jarrow,6 Aug 16
267,31.22,Mark Boswell,5,,Newport H,Newport,24 Apr 16
268,31.19,Adam Davis,22,,Bedford & County,Cardiff,7 May 16
269,31.14,Tony Jackson,34,,Swindon,Swindon,16 Apr 16
270,31.10,Ricky Housley,24,Barry Hawksworth,Doncaster,Cleckheaton,6 Jul 16
271,31.09,Oskar Piotrowicz,1,,Highgate,Lee Valley,5 Mar 16
272,31.01,Steve Pomeroy,32,,Abingdon,Horspath,2 Jul 16
272,31.01,Ian Cooley,37,Barry Hawksworth,Rotherham,Leeds,3 Jul 16
272,31.01,Chris Line,1,Ivan Washington,Dacorum,Croydon,9 Jul 16
275,30.87,Mark Pendlebury,20,,Leigh,Connah's Quay,7 May 16
276,30.85,Darren Clissold,22,,City of Salisbury,Reading,20 Aug 16
277,30.80,Steven Feely,28,,Stevenage & North Herts,Luton,9 Jul 16
278,30.72,Andrew Murphy,-1,Colin Sinclair,Kilbarchan,Wormwood Scrubs,4 Jun 16
279,30.66,David Morris,28,,Kidderminster & Stourport,Stourport,8 May 16
280,30.65,Peter Coates,26,,Halesowen,Cheltenham,6 Aug 16
281,30.64,Jake Darby,-6,,Spenborough,Stretford,6 Aug 16
282,30.62,John Edwards,43,,Burnley,Bury,7 May 16
283,30.60,Edward Hill-King,-5,Ewan Simmonds,Winchester,Portsmouth,9 Apr 16
283,30.60,Daniel Brunt,18,Geoff Capes,Sheffield & Dearne,Ellesmere Port,3 Jul 16
285,30.59,Ian Cotton,24,,Skyrac,Wakefield,10 Apr 16
286,30.58,Graham Black,20,,Stratford-upon-Avon,Tipton,8 May 16
287,30.57,Joe Smith,1,,Dudley & Stourbridge,Cheltenham,3 Aug 16
288,30.53,Dave Brown,29,,Liverpool Pembroke Sefton,Ormskirk,23 Jul 16
289,30.41,Paul Horrocks,25,,Bury,Preston,5 Jun 16
290,30.28,Connor McDonald,-5,,Shetland,Lerwick,17 Apr 16
290,30.28,Gerrard Farrell,30,,Victoria Park City of Glasgow,Grangemouth,27 Aug 16
292,30.17,Matteo Matricardi,-5,,Reading AC,Reading,20 Aug 16
293,30.16,Conor Hewitson,-5,,Aberdeen,Perth,26 Jun 16
294,30.12,Edward Borrmann,-3,Ellie Spain,City of Norwich,Wormwood Scrubs,9 Jul 16
295,30.10,Gordon Coe,3,,Diss,Cambridge,17 Jul 16
296,30.04,Sean Reidy,13,Tim Needham,Nene Valley,Peterborough,31 Dec 16
297,30.02,Derek Martin,42,,Salford Met,Salford,7 May 16
298,29.93,Bradley Hall,4,,Crawley,Nottingham,6 Aug 16
299,29.81,Jordan Turner,-4,,Thetford,Ipswich,17 Jul 16
300,29.80,Chris Shaw,11,Kay Reynolds,Radley,Walton,21 May 16
301,29.77,Tim Creese,37,,Boston,Grantham,15 May 16
302,29.75,Andrew Rushbrook,32,Shaun Medlen,Bexley,Ashford,14 May 16
303,29.63,Brian Slaughter,37,,Eastbourne,Eastbourne,18 Jun 16
304,29.48,Ben Gibbs,2,Geraldine Heapy,Thurrock,Grays,21 May 16
305,29.47,Fraser Wright,-3,Nick Ridgeon,Gateshead,York,7 May 16
306,29.46,Ian Smith,24,,Whitemoss,Grangemouth,27 Aug 16
307,29.45,Trevor Ratcliffe,30,,Dacorum,Cambridge,21 May 16
308,29.43,Andrew Haywood,4,,Burton,Tamworth,7 Aug 16
309,29.42,James Danobrega,18,Simon Eastwood,Bedford & County,Bedford,11 Sep 16
310,29.29,Luke Beard,-1,Louise Mathews,Basildon,Ashford,9 Jul 16
311,29.28,Steve Linsell,31,Ian Hill,Leeds City,Wakefield,11 Sep 16
312,29.09,Kevin Brown,15,,Grimsby,Grantham,7 May 16
313,29.06,Alex Wells,27,,Wycombe,Horspath,9 Jul 16
314,29.05,Sydney Bashforth,33,,"Blackpool, Wyre & Fylde",Cleckheaton,7 May 16
315,28.98,Dan Upton,19,Michael Martin,Trafford,Derby,3 Dec 16
316,28.97,Neil Edwards,15,,Wrexham,Crewe,6 Aug 16
317,28.95,Nick Lia,41,,Cardiff,Newport,24 Apr 16
318,28.79,Iain Turnbull,15,,Birtley,Hexham,5 Jun 16
319,28.69,Gary Pearce,13,,Wakefield,Cleckheaton,17 Apr 16
320,28.61,Gareth Winter,2,Zane Duquemin,Sheffield & Dearne,Hendon,6 Aug 16
321,28.55,Alex Spratley-Kemp,-7,,Reading AC,Reading,22 May 16
322,28.43,Andrejs Safars,10,,Medway & Maidstone,Gillingham,3 Sep 16
323,28.34,Andrew McKee,3,,Manx,Stretford,3 Jul 16
324,28.29,Paul Searing,32,,Dartford H,Harrow,22 May 16
325,28.27,Simon Forster,17,,Leigh,Macclesfield,3 Jul 16
326,28.24,Michael Farrell,33,,Swale Combined,Ramsgate,3 Sep 16
327,28.23,Bilen Ahmet,9,Matthew Buck,Kingston & Poly,Kingston,20 Aug 16
328,28.20,Clive Howell,41,,Midland Masters Throwers Group,Telford,27 Apr 16
329,28.12,Mark Line,32,,Liverpool Pembroke Sefton,Ormskirk,5 Jun 16
330,28.01,Dave Orchard,35,,Hercules Wimbledon,Eltham,20 Aug 16
331,27.98,Daniel Cork,-4,Robert Eales,Newport H,Cheltenham,6 Aug 16
332,27.95,Mark Wearing,7,,Chesterfield,Derby,5 Jun 16
333,27.93,Robert Makin,-2,Shaun O'Donnell,Bolton,Bolton,3 Jul 16
333,27.93,Nick Walker,30,,Swindon,Portsmouth,9 Jul 16
335,27.90,Chris Smith,19,,Arbroath & District,Grangemouth,17 Jul 16
336,27.83,Sam Moylan,30,,Enfield & Haringey,Woodford,18 Jun 16
